group,name
"Lamb, Veal, and Game Products",sciuridae
"Lamb, Veal, and Game Products",cervus elaphus
"Lamb, Veal, and Game Products","cervus elaphus, dama dama"
Legumes and Legume Products,beans
Legumes and Legume Products,yokan
Legumes and Legume Products,broadbeans (fava beans)
Legumes and Legume Products,carob flour
Legumes and Legume Products,chickpeas (garbanzo beans
Legumes and Legume Products,chili with beans
Legumes and Legume Products,cowpeas
Legumes and Legume Products,hyacinth beans
Legumes and Legume Products,lentils
Legumes and Legume Products,lima beans
Legumes and Legume Products,lupins
Legumes and Legume Products,mothbeans
Legumes and Legume Products,mung beans
Legumes and Legume Products,noodles
Legumes and Legume Products,mungo beans
Legumes and Legume Products,peas
Legumes and Legume Products,peanuts
Legumes and Legume Products,peanut butter
Legumes and Legume Products,peanut flour
Legumes and Legume Products,pigeon peas (red gram)
Legumes and Legume Products,refried beans
Legumes and Legume Products,bacon
Legumes and Legume Products,meat extender
Legumes and Legume Products,sausage
Legumes and Legume Products,soybeans
Legumes and Legume Products,miso
Legumes and Legume Products,natto
Legumes and Legume Products,tempeh
Legumes and Legume Products,soy flour
Legumes and Legume Products,soy meal
Legumes and Legume Products,soymilk
Legumes and Legume Products,soy protein concentrate
Legumes and Legume Products,soy protein isolate
Legumes and Legume Products,soy sauce made from soy and wheat (shoyu)
Legumes and Legume Products,soy sauce made from soy (tamari)
Legumes and Legume Products,soy sauce made from hydrolyzed vegetable protein
Legumes and Legume Products,tofu
Legumes and Legume Products,okara
Legumes and Legume Products,yardlong beans
Legumes and Legume Products,winged beans
Legumes and Legume Products,hummus
Legumes and Legume Products,falafel
Legumes and Legume Products,veggie burgers or soyburgers
Legumes and Legume Products,peanut spread
Legumes and Legume Products,chickpea flour (besan)
Legumes and Legume Products,mori-nu
Legumes and Legume Products,usda commodity
Legumes and Legume Products,frijoles rojos volteados (refried beans
Legumes and Legume Products,campbell's brown sugar and bacon flavored baked beans
Legumes and Legume Products,campbell's pork and beans
Legumes and Legume Products,pace
Legumes and Legume Products,vitasoy usa
Legumes and Legume Products,soymilk (all flavors)
Legumes and Legume Products,silk plain
Legumes and Legume Products,silk vanilla
Legumes and Legume Products,silk chocolate
Legumes and Legume Products,silk light plain
Legumes and Legume Products,silk light vanilla
Legumes and Legume Products,silk light chocolate
Legumes and Legume Products,silk plus omega-3 dha
Legumes and Legume Products,silk plus for bone health
Legumes and Legume Products,silk plus fiber
Legumes and Legume Products,silk unsweetened
Legumes and Legume Products,silk very vanilla
Legumes and Legume Products,silk nog
Legumes and Legume Products,silk chai
Legumes and Legume Products,silk mocha
Legumes and Legume Products,silk coffee
Legumes and Legume Products,silk vanilla soy yogurt (family size)
Legumes and Legume Products,silk vanilla soy yogurt (single serving size)
Legumes and Legume Products,silk plain soy yogurt
Legumes and Legume Products,silk strawberry soy yogurt
Legumes and Legume Products,silk raspberry soy yogurt
Legumes and Legume Products,silk peach soy yogurt
Legumes and Legume Products,silk black cherry soy yogurt
Legumes and Legume Products,silk blueberry soy yogurt
Legumes and Legume Products,silk key lime soy yogurt
Legumes and Legume Products,silk banana-strawberry soy yogurt
Legumes and Legume Products,silk original creamer
Legumes and Legume Products,silk french vanilla creamer
Legumes and Legume Products,silk hazelnut creamer
Legumes and Legume Products,vitasoy usa organic nasoya
Legumes and Legume Products,vitasoy usa nasoya
Legumes and Legume Products,vitasoy usa organic nasoya sprouted
Legumes and Legume Products,vitasoy usa azumaya
Legumes and Legume Products,house foods premium soft tofu
Legumes and Legume Products,house foods premium firm tofu
Legumes and Legume Products,peanut butter with omega-3
Legumes and Legume Products,soy sauce
Legumes and Legume Products,loma linda little links
Legumes and Legume Products,loma linda low fat big franks
Legumes and Legume Products,loma linda tender rounds with gravy
Legumes and Legume Products,loma linda swiss stake with gravy
Legumes and Legume Products,loma linda vege-burger
Legumes and Legume Products,loma linda redi-burger
Legumes and Legume Products,loma linda tender bits
Legumes and Legume Products,loma linda linketts
Legumes and Legume Products,worthington chili
Legumes and Legume Products,worthington choplets
Legumes and Legume Products,worthington diced chik
Legumes and Legume Products,worthington frichik original
Legumes and Legume Products,worthington low fat fri chik
Legumes and Legume Products,worthington low fat veja-links
Legumes and Legume Products,worthington multigrain cutlets
Legumes and Legume Products,worthington prime stakes
Legumes and Legume Products,worthington saucettes
Legumes and Legume Products,worthington super links
Legumes and Legume Products,worthington vegetable skallops
Legumes and Legume Products,worthington vegetable steaks
Legumes and Legume Products,worthington vegetarian burger
Legumes and Legume Products,worthington veja-links
Legumes and Legume Products,worthington chic-ketts
Legumes and Legume Products,worthington meatless chicken roll
Legumes and Legume Products,worthington meatless corned beef roll
Legumes and Legume Products,worthington dinner roast
Legumes and Legume Products,worthington fripats
Legumes and Legume Products,worthington prosage links
Legumes and Legume Products,worthington prosage roll
Legumes and Legume Products,worthington smoked turkey roll
Legumes and Legume Products,worthington stakelets
Legumes and Legume Products,worthington stripples
Legumes and Legume Products,worthington wham (roll)
Legumes and Legume Products,morningstar farms breakfast pattie with organic soy
Legumes and Legume Products,morningstar farms breakfast bacon strips
Legumes and Legume Products,morningstar farms breakfast sausage links
Legumes and Legume Products,morningstar farms grillers original
Legumes and Legume Products,morningstar farms grillers prime
Legumes and Legume Products,morningstar farms asian veggie patties
Legumes and Legume Products,morningstar farms mushroom lover's burger
Legumes and Legume Products,morningstar farms tomato & basil pizza burger
Legumes and Legume Products,morningstar farms buffalo wings
Legumes and Legume Products,morningstar farms chik'n nuggets
Legumes and Legume Products,morningstar farms chik patties
Legumes and Legume Products,morningstar farms italian herb chik'n pattie
Legumes and Legume Products,morningstar farms corn dog
Legumes and Legume Products,morningstar farms corn dog mini
Legumes and Legume Products,morningstar farms sausage style recipe crumbles
Legumes and Legume Products,gardenburger black bean chipotle burger
Legumes and Legume Products,gardenburger original
Legumes and Legume Products,gardenburger flame grilled burger
Legumes and Legume Products,gardenburger savory portabella veggie burger
Legumes and Legume Products,gardenburger sun-dried tomato basil burger
Legumes and Legume Products,gardenburger veggie medley burger
Legumes and Legume Products,morningstar farms breakfast sausage patties maple flavored
Legumes and Legume Products,morningstar farms chik'n grill veggie patties
Legumes and Legume Products,morningstar farms bbq riblets
Legumes and Legume Products,worthington leanies
Legumes and Legume Products,morningstar farms california turk'y burger
Legumes and Legume Products,morningstar farms hot and spicy veggie sausage patties
Legumes and Legume Products,morningstar farms lasagna with veggie sausage
Legumes and Legume Products,morningstar farms grillers quarter pound veggie burger
Legumes and Legume Products,morningstar farms sesame chik'n entree
Legumes and Legume Products,morningstar farms grillers chik'n veggie patties
Legumes and Legume Products,morningstar farms meal starters veggie meatballs
Legumes and Legume Products,morningstar farms breakfast biscuit sausage
Legumes and Legume Products,morningstar farms mediterranean chickpea
Legumes and Legume Products,morningstar farms buffalo chik patties
Legumes and Legume Products,morningstar farms chik patties original
Legumes and Legume Products,morningstar farms breakfast pattie
Legumes and Legume Products,morningstar farms roasted garlic & quinoa burger
Legumes and Legume Products,morningstar farms parmesan garlic wings
Legumes and Legume Products,morningstar farms breakfast sandwich veggie sausage egg & cheese english muffin
Legumes and Legume Products,morningstar farms breakfast sandwich veggie scramble & cheese english muffin
Legumes and Legume Products,morningstar farms chipotle black bean crumbles
Legumes and Legume Products,morningstar farms garden veggie nuggets
Legumes and Legume Products,morningstar farms spicy black bean enchilada entree
Legumes and Legume Products,morningstar farms spicy indian veggie burger
Legumes and Legume Products,morningstar farms tuscan greens & beans
Legumes and Legume Products,morningstar farms garden veggie patties
Legumes and Legume Products,morningstar farms veggie dog
Legumes and Legume Products,morningstar farms grillers burger style recipe crumbles
Legumes and Legume Products,morningstar farms grillers vegan
Legumes and Legume Products,morningstar farms breakfast sausage patties
Legumes and Legume Products,morningstar farms spicy black bean burger
Legumes and Legume Products,loma linda big franks
Legumes and Legume Products,papad
Legumes and Legume Products,vermicelli
Legumes and Legume Products,chicken
Legumes and Legume Products,frankfurter
Legumes and Legume Products,luncheon slices
Legumes and Legume Products,meatballs
Legumes and Legume Products,vegetarian fillets
Legumes and Legume Products,sandwich spread
Legumes and Legume Products,vegetarian meatloaf or patties
Legumes and Legume Products,bacon bits
Legumes and Legume Products,soybean
Legumes and Legume Products,tofu yogurt
Legumes and Legume Products,chickpeas 
Legumes and Legume Products,soy sau made from hydrolyzed veg prot
Legumes and Legume Products,vitasoy usa  organic nasoya silken tofu
Legumes and Legume Products,chickpeas
Legumes and Legume Products,mornngstr frms brkfst sndwch ssge egg&chs eng muff
Legumes and Legume Products,mornngstr frms brkfst sndwch scrmbl&chs eng muff
Legumes and Legume Products,worthington foods
Legumes and Legume Products,vigna angularis
Legumes and Legume Products,phaseolus vulgaris
Legumes and Legume Products,vicia faba
Legumes and Legume Products,ceratonia siliqua
Legumes and Legume Products,cicer arietinum
Legumes and Legume Products,vigna unguiculata subsp. cylindrica
Legumes and Legume Products,vigna unguiculata subsp. unguiculata
Legumes and Legume Products,dolichos purpureus
Legumes and Legume Products,lens culinaris
Legumes and Legume Products,phaseolus lunatus
Legumes and Legume Products,lupinus albus
Legumes and Legume Products,vigna aconitifolia
Legumes and Legume Products,vigna radiata
Legumes and Legume Products,vigna mungo
Legumes and Legume Products,pisum sativum
Legumes and Legume Products,arachis hypogaea
Legumes and Legume Products,cajanus cajan
Legumes and Legume Products,vigna uniguiculata subsp. sesquipedalis
Legumes and Legume Products,psophocarpus tetragonolobus
"Meals, Entrees, and Side Dishes",macaroni and cheese
"Meals, Entrees, and Side Dishes",spaghetti with meat sauce
"Meals, Entrees, and Side Dishes",beef macaroni with tomato sauce
"Meals, Entrees, and Side Dishes",pasta with sliced franks in tomato sauce
"Meals, Entrees, and Side Dishes",turkey pot pie
"Meals, Entrees, and Side Dishes",beef pot pie
"Meals, Entrees, and Side Dishes",hot pockets
"Meals, Entrees, and Side Dishes",hot pockets ham 'n cheese stuffed sandwich
"Meals, Entrees, and Side Dishes",ravioli
"Meals, Entrees, and Side Dishes",tortellini
"Meals, Entrees, and Side Dishes",chili con carne with beans
"Meals, Entrees, and Side Dishes",beef stew
"Meals, Entrees, and Side Dishes",chicken pot pie
"Meals, Entrees, and Side Dishes",beef
"Meals, Entrees, and Side Dishes",lasagna
"Meals, Entrees, and Side Dishes",chili
"Meals, Entrees, and Side Dishes",spaghetti
"Meals, Entrees, and Side Dishes",pasta with tomato sauce
"Meals, Entrees, and Side Dishes",lasagna with meat & sauce
"Meals, Entrees, and Side Dishes",burrito
"Meals, Entrees, and Side Dishes",spaghettios
"Meals, Entrees, and Side Dishes",supper bakes meal kits
"Meals, Entrees, and Side Dishes",swanson
"Meals, Entrees, and Side Dishes",egg rolls
"Meals, Entrees, and Side Dishes",turkey
"Meals, Entrees, and Side Dishes",rice bowl with chicken
"Meals, Entrees, and Side Dishes",macaroni and cheese dinner with dry sauce mix
"Meals, Entrees, and Side Dishes",lean pockets
"Meals, Entrees, and Side Dishes",chili with beans
"Meals, Entrees, and Side Dishes",potato salad with egg
"Meals, Entrees, and Side Dishes",pulled pork in barbecue sauce
"Meals, Entrees, and Side Dishes",corn dogs
"Meals, Entrees, and Side Dishes",chicken
"Meals, Entrees, and Side Dishes",lasagna with meat sauce
"Meals, Entrees, and Side Dishes",chicken tenders
"Meals, Entrees, and Side Dishes",kashi black bean mango
"Meals, Entrees, and Side Dishes",kashi
"Meals, Entrees, and Side Dishes",kashi mayan harvest bake
"Meals, Entrees, and Side Dishes",kashi pesto pasta primavera
"Meals, Entrees, and Side Dishes",kashi spicy black bean enchilada
"Meals, Entrees, and Side Dishes",kashi spinach artichoke pasta
"Meals, Entrees, and Side Dishes",kashi three cheese penne
"Meals, Entrees, and Side Dishes",rice and vermicelli mix
"Meals, Entrees, and Side Dishes",taquitos
"Meals, Entrees, and Side Dishes",pasta mix
"Meals, Entrees, and Side Dishes",yellow rice with seasoning
"Meals, Entrees, and Side Dishes",pizza rolls
"Meals, Entrees, and Side Dishes",potsticker or wonton
"Meals, Entrees, and Side Dishes",macaroni or noodles with cheese
"Meals, Entrees, and Side Dishes",turnover
"Meals, Entrees, and Side Dishes",spanish rice mix
"Meals, Entrees, and Side Dishes",kashi three cheese ravioli with mediterranean tomato sauce
"Meals, Entrees, and Side Dishes",kashi mushroom & asparagus risotto
"Meals, Entrees, and Side Dishes",rice mix
"Meals, Entrees, and Side Dishes",dumpling
"Meals, Entrees, and Side Dishes",kashi italian vegetable medley pasta
"Meals, Entrees, and Side Dishes",salisbury steak with gravy
"Meals, Entrees, and Side Dishes",sausage
"Meals, Entrees, and Side Dishes",hungry man
"Meals, Entrees, and Side Dishes",banquet
"Meals, Entrees, and Side Dishes",jimmy dean
"Meals, Entrees, and Side Dishes",campbell's
"Meals, Entrees, and Side Dishes",tky
"Meals, Entrees, and Side Dishes",macaroni & chs dinner w/ dry sau mix
"Meals, Entrees, and Side Dishes",mac & chs
Nut and Seed Products,seeds
Nut and Seed Products,nuts
Nut and Seed Products,breadfruit seeds
Nut and Seed Products,chia seeds
Nut and Seed Products,cottonseed flr
Nut and Seed Products,cottonseed meal
Nut and Seed Products,lotus seeds
Nut and Seed Products,pumpkin&squash sd krnls
Nut and Seed Products,safflower sd krnls
Nut and Seed Products,safflower sd meal
Nut and Seed Products,sesame seeds
Nut and Seed Products,sesame sd krnls
Nut and Seed Products,sesame flr
Nut and Seed Products,sesame flour
Nut and Seed Products,sesame meal
Nut and Seed Products,sunflower sd krnls
Nut and Seed Products,sunflower sd butter
Nut and Seed Products,sunflower sd flr
Nut and Seed Products,acorns
Nut and Seed Products,acorn flour
Nut and Seed Products,almonds
Nut and Seed Products,almond paste
Nut and Seed Products,beechnuts
Nut and Seed Products,brazilnuts
Nut and Seed Products,butternuts
Nut and Seed Products,cashew nuts
Nut and Seed Products,cashew butter
Nut and Seed Products,chestnuts
Nut and Seed Products,coconut meat
Nut and Seed Products,coconut crm
Nut and Seed Products,coconut milk
Nut and Seed Products,coconut h2o (liq from coconuts)
Nut and Seed Products,hazelnuts or filberts
